# X Y Ux Uy Magnitude
118.652 449.986 0.119557 -0.158106 0.198221
121.952 452.505 0.122398 -0.159061 0.200703
132.307 455.188 0.132314 -0.158966 0.206826
125.277 454.746 0.125289 -0.159852 0.2031
139.355 455.65 0.139403 -0.15807 0.210759
142.632 457.97 0.142336 -0.158911 0.213336
128.653 456.697 0.128283 -0.16047 0.205444
115.288 447.262 0.116646 -0.15704 0.195621
125.689 450.279 0.126622 -0.157117 0.201789
132.841 450.694 0.133763 -0.156193 0.205643
136.146 453.189 0.13661 -0.157135 0.208215
129.537 448.004 0.130984 -0.155128 0.203031
140.11 451.13 0.140974 -0.15528 0.209727
146.528 456.089 0.146646 -0.15713 0.21493
138.956 459.839 0.138162 -0.160673 0.211907
145.84 460.321 0.145242 -0.159784 0.215931
148.976 463.518 0.147981 -0.16119 0.218817
152.805 460.466 0.152501 -0.158663 0.22007
158.771 467.351 0.157937 -0.161762 0.226077
284.593 596.287 0.284783 -0.200235 0.348131
276.991 595.982 0.276667 -0.201219 0.342102
275.734 591.014 0.275958 -0.198643 0.340018
269.811 595.849 0.268922 -0.202374 0.336562
267.037 585.338 0.267138 -0.197025 0.331936
262.823 595.609 0.261385 -0.203486 0.331253
261.92 589.815 0.260927 -0.20053 0.329082
254.163 583.395 0.253006 -0.198581 0.321631
260.663 584.237 0.260143 -0.197718 0.326752
248.2 582.748 0.246499 -0.199355 0.317024
247.267 576.315 0.246007 -0.196243 0.314691
258.88 578.833 0.258795 -0.195085 0.324088
255.924 595.537 0.253955 -0.204635 0.326142
249.23 595.673 0.246774 -0.205744 0.321291
248.857 589.189 0.246748 -0.202521 0.319217
251.264 571.218 0.250988 -0.192695 0.316428
246.182 569.76 0.245377 -0.193127 0.312262
245.005 563.149 0.244614 -0.190072 0.309779
229.116 529.17 0.229109 -0.179917 0.29131
225.197 522.412 0.225447 -0.178264 0.28741
227.748 519.57 0.228142 -0.177176 0.28886
221.678 516.78 0.222189 -0.176759 0.283922
227.005 509.966 0.227859 -0.174513 0.28701
218.257 511.689 0.219003 -0.17526 0.280497
221.373 508.746 0.222336 -0.174218 0.282463
220.739 499.762 0.222179 -0.171325 0.280563
224.095 504.654 0.225271 -0.172968 0.284016
217.161 495.294 0.218779 -0.169652 0.27685
220.326 491.071 0.222156 -0.168389 0.278761
226.581 499.919 0.227945 -0.171707 0.285381
214.7 506.736 0.215648 -0.173676 0.276889
211.049 502.19 0.212131 -0.172127 0.27318
214.077 498.993 0.215442 -0.170907 0.274999
227.048 489.986 0.228864 -0.168845 0.284407
223.766 486.23 0.225761 -0.167144 0.2809
227.538 480.669 0.229651 -0.165941 0.283331
668.899 495.02 0.666809 -0.182091 0.691225
669.829 488.372 0.666893 -0.178959 0.690487
675.034 488.61 0.672817 -0.180569 0.696626
670.427 481.984 0.666661 -0.17582 0.689456
681.924 481.853 0.679589 -0.178701 0.702691
670.626 475.882 0.666103 -0.172734 0.688135
676.345 476.371 0.672442 -0.174207 0.694641
682.46 470.936 0.678484 -0.172546 0.700081
682.475 476.36 0.679288 -0.175643 0.701629
681.135 465.771 0.67643 -0.169397 0.697318
687.912 465.808 0.683856 -0.170756 0.704852
689.121 475.863 0.686748 -0.177002 0.709191
670.612 470.097 0.665464 -0.169788 0.686783
669.591 465.044 0.663941 -0.167082 0.684641
675.056 465.525 0.669825 -0.168177 0.690615
696.58 470.455 0.694201 -0.175429 0.716024
695.452 465.7 0.692172 -0.172268 0.713287
703.89 465.506 0.701475 -0.173901 0.722709
80.9315 78.351 0.0839405 -0.033222 0.0902758
72.4773 77.6147 0.0750897 -0.0354059 0.0830183
73.9208 72.56 0.0773027 -0.0326297 0.0839071
71.2656 81.9514 0.0730959 -0.0378363 0.0823079
63.934 77.0874 0.066168 -0.0371177 0.0758678
78.7302 86.984 0.0801188 -0.0382004 0.0887597
70.4108 85.6303 0.0715011 -0.0398948 0.081878
55.0265 76.8645 0.0568331 -0.0385547 0.0686765
56.8166 72.5233 0.0593468 -0.0361008 0.0694645
69.9183 88.7981 0.0703272 -0.0416357 0.0817279
61.6873 84.4829 0.0624829 -0.0412778 0.0748864
52.2605 83.7837 0.0527237 -0.0424882 0.0677129
53.4524 80.643 0.054554 -0.0407095 0.0680691
51.6547 86.1721 0.0516064 -0.043799 0.0676873
42.1651 83.3329 0.0423825 -0.0433735 0.0606427
45.5416 76.9774 0.0468764 -0.0397914 0.0614878
78.3592 93.2502 0.0784449 -0.0415361 0.0887629
69.7822 91.5387 0.0695755 -0.0430937 0.0818402
69.9438 93.9366 0.069187 -0.0443191 0.0821646
60.8954 89.8149 0.0604846 -0.0441885 0.0749067
78.4733 99.502 0.0771621 -0.0448253 0.0892373
35.1847 77.8735 0.0360101 -0.0410841 0.0546317
38.0861 73.6101 0.0395173 -0.0386749 0.0552934
32.8337 81.2234 0.0332124 -0.0429272 0.0542753
23.6835 79.6204 0.0241093 -0.0424458 0.048815
15.2323 78.2558 0.0155857 -0.0418581 0.0446656
20.7106 71.7481 0.0215236 -0.0384124 0.0440316
25.8294 65.2981 0.0272619 -0.0348433 0.044241
31.4495 69.9129 0.0329043 -0.0371046 0.0495928
30.1088 60.0425 0.0321196 -0.0318606 0.0452412
41.1555 68.8835 0.0432502 -0.0359694 0.0562528
33.5856 55.2928 0.0360929 -0.0291565 0.0463983
38.6317 59.6847 0.0412992 -0.0312705 0.0518022
46.895 59.0588 0.0502076 -0.0303907 0.058689
44.0846 63.9585 0.046821 -0.0331595 0.0573739
49.6722 54.2639 0.0534828 -0.0277208 0.06024
54.703 58.1989 0.0585997 -0.029262 0.0654996
50.147 68.1936 0.0528446 -0.0347789 0.0632624
37.1478 50.9113 0.040119 -0.02665 0.0481639
40.744 46.5294 0.0441415 -0.0241667 0.050324
45.2049 50.416 0.0488551 -0.0260146 0.0553496
58.6026 67.6914 0.0618292 -0.0334407 0.0702932
60.1599 62.456 0.0640173 -0.0306783 0.0709886
66.6643 67.2564 0.0703309 -0.0318463 0.077205
116.924 157.617 0.112243 -0.0592422 0.126917
113.81 147.988 0.109218 -0.0560769 0.122773
119.109 150.526 0.114646 -0.0559942 0.127589
110.242 138.323 0.105912 -0.0529945 0.11843
121.724 143.447 0.117676 -0.0524216 0.128824
105.477 129.302 0.101561 -0.0504732 0.113412
111.261 131.997 0.107452 -0.0498301 0.118444
112.647 125.587 0.109586 -0.0464129 0.11901
117.342 134.411 0.113651 -0.0492832 0.123877
106.884 118.006 0.10452 -0.0444996 0.113598
113.561 120.362 0.111249 -0.043636 0.119501
123.657 136.648 0.120127 -0.0489495 0.129717
100.082 120.503 0.0968124 -0.0481393 0.10812
93.5718 112.78 0.0909739 -0.0466062 0.102217
100.272 115.434 0.0978258 -0.0454836 0.107883
86.5098 105.329 0.0846936 -0.0452347 0.0960166
100.878 110.386 0.0993967 -0.0426744 0.10817
126.225 129.442 0.123427 -0.0450761 0.131401
120.729 122.384 0.11849 -0.0428041 0.125984
128.175 123.803 0.126064 -0.0420205 0.132883
115.077 115.144 0.113691 -0.0406552 0.120742
130.726 117.875 0.129497 -0.0387345 0.135166
55.7949 309.542 0.0588028 -0.108519 0.123427
48.8018 306.346 0.0513465 -0.105342 0.117189
40.1985 313.399 0.0426339 -0.106824 0.115017
41.5386 303.051 0.0435549 -0.102379 0.111259
39.0424 324.443 0.0417364 -0.111496 0.119052
31.899 320.688 0.0341002 -0.109011 0.11422
33.7607 300 0.0352356 -0.0997545 0.105795
23.8002 327.836 0.0256135 -0.111603 0.114504
24.3211 316.692 0.0259427 -0.106498 0.109612
16.44 312.355 0.0174579 -0.103969 0.105424
24.9223 305.619 0.0262233 -0.101396 0.104732
8.12033 319.298 0.00869403 -0.106939 0.107292
8.32295 307.72 0.00877972 -0.101486 0.101865
25.8049 296.292 0.0267378 -0.0971182 0.100732
23.5745 339.312 0.0254787 -0.11683 0.119576
15.8694 335.256 0.0171624 -0.114664 0.115941
7.93965 342.777 0.00860788 -0.118001 0.118315
7.99964 331.027 0.00864297 -0.112476 0.112808
7.99752 354.594 0.00865445 -0.123511 0.123814
17.5925 291.797 0.0180366 -0.0944086 0.0961161
8.51582 296.22 0.00880065 -0.0961162 0.0965182
8.98414 286.089 0.00907018 -0.0914614 0.09191
58.3498 642.567 0.0601313 -0.215298 0.223537
49.0296 642.053 0.0499945 -0.216571 0.222267
48.5051 638.073 0.0499354 -0.21454 0.220275
39.9666 641.429 0.0403202 -0.218126 0.221822
39.5493 632.075 0.0410132 -0.213371 0.217277
30.9551 640.88 0.0309245 -0.219922 0.222086
30.9226 636.023 0.0314418 -0.217515 0.219776
22.5998 629.506 0.0232707 -0.216261 0.21751
31.0482 630.738 0.0320636 -0.214828 0.217208
15.0229 627.833 0.0154749 -0.216946 0.217497
15.2205 622.206 0.0158344 -0.214217 0.214802
30.8561 625.787 0.0322608 -0.212346 0.214783
21.9806 640.459 0.0217937 -0.221726 0.222794
13.0057 640.264 0.012835 -0.223248 0.223617
14.4133 633.768 0.0146196 -0.219904 0.22039
23.1273 618.059 0.0243651 -0.210476 0.211881
16.2728 615.612 0.017074 -0.210891 0.211581
17.0244 609.168 0.0179465 -0.207707 0.208481
549.99 641.969 0.551259 -0.227848 0.59649
549.982 642.719 0.551423 -0.228224 0.596786
559.338 642.035 0.561269 -0.230029 0.606577
550.338 643.844 0.552075 -0.228903 0.597649
568.118 639.125 0.570136 -0.230016 0.614786
568.805 641.335 0.571193 -0.231284 0.616241
550.529 644.873 0.552547 -0.229485 0.598307
578.745 641.674 0.581694 -0.232875 0.626577
569.703 643.614 0.572482 -0.232608 0.617934
570.49 645.679 0.573614 -0.233791 0.619429
560.365 645.034 0.562937 -0.231796 0.608791
580.961 646.896 0.584626 -0.235839 0.630403
571.129 647.492 0.574548 -0.234812 0.620679
550.806 646.049 0.553164 -0.230168 0.599139
587.347 639.15 0.590411 -0.23268 0.634607
589.137 642.914 0.592623 -0.234823 0.637451
600.199 645.145 0.604111 -0.237145 0.64899
590.756 646.243 0.59461 -0.236692 0.639988
609.325 643.703 0.613202 -0.237239 0.657495
550.96 647.097 0.55363 -0.230746 0.599792
561.128 647.846 0.564282 -0.233384 0.610641
551.098 648.116 0.554084 -0.231302 0.600425
527.627 596.565 0.52424 -0.205852 0.563207
531.474 597.268 0.528385 -0.205675 0.567003
531.719 602.357 0.528407 -0.208312 0.567986
535.507 597.55 0.532711 -0.205433 0.570949
535.438 608.326 0.532342 -0.210876 0.572588
539.686 597.564 0.537179 -0.205233 0.57505
539.583 602.73 0.536887 -0.207875 0.575725
543.397 607.624 0.540903 -0.210316 0.580353
539.24 608.266 0.536427 -0.210639 0.576301
547.808 606.568 0.545676 -0.209968 0.584678
547.288 612.25 0.54511 -0.212807 0.585176
538.701 614.359 0.535938 -0.213526 0.576909
543.962 597.574 0.541741 -0.20521 0.579305
548.26 597.471 0.546336 -0.20529 0.583633
548.02 601.849 0.545977 -0.207551 0.584096
552.513 597.43 0.550896 -0.205539 0.58799
552.266 605.641 0.550515 -0.209828 0.589147
541.598 620.397 0.539291 -0.216273 0.581041
546.111 618.814 0.544011 -0.215919 0.585294
544.351 626.251 0.542666 -0.219116 0.585233
551.13 616.73 0.549377 -0.215429 0.590106
546.164 632.556 0.545322 -0.22222 0.588861
550.704 636.068 0.550777 -0.225108 0.595003
559.53 635.036 0.560213 -0.226389 0.604228
567.598 629.718 0.56836 -0.224904 0.61124
567.67 634.937 0.569037 -0.227727 0.612914
567.76 624.082 0.568076 -0.221863 0.609863
574.921 624.98 0.575978 -0.223443 0.617801
576.407 634.701 0.578417 -0.228899 0.622062
581.485 620.62 0.582887 -0.22205 0.623749
582.637 625.643 0.584387 -0.22493 0.62618
590.857 626.308 0.593227 -0.226415 0.634966
584 630.5 0.586164 -0.227718 0.628843
596.98 621.893 0.599577 -0.22488 0.640362
599.546 627.232 0.60245 -0.227975 0.644142
585.585 635.016 0.588199 -0.23031 0.631681
580.51 615.593 0.581638 -0.219168 0.621561
587.348 616.428 0.589092 -0.220648 0.629059
592.494 612.34 0.594558 -0.219208 0.633681
594.609 616.957 0.596924 -0.221964 0.636857
590.778 607.974 0.592632 -0.216614 0.630978
595.286 636.006 0.598425 -0.232013 0.641828
602.47 632.244 0.605685 -0.230875 0.648196
605.54 637.634 0.609072 -0.233904 0.652441
557.131 599.14 0.555855 -0.206862 0.593099
562.125 601.455 0.56127 -0.208694 0.598813
557.046 603.937 0.555725 -0.209416 0.593873
567.57 602.954 0.567225 -0.21026 0.604941
556.983 608.7 0.555652 -0.211946 0.594702
573.283 604.434 0.573497 -0.211932 0.611403
567.785 607.903 0.567504 -0.213001 0.60616
567.938 612.992 0.567767 -0.215813 0.6074
562.078 611.311 0.561275 -0.214032 0.600699
574.061 614.441 0.574544 -0.217547 0.614352
568.098 618.338 0.568127 -0.218771 0.608793
556.63 614.056 0.555334 -0.214746 0.595409
579.134 605.76 0.579921 -0.21358 0.618001
585.001 606.976 0.586342 -0.215175 0.624577
579.72 610.638 0.580647 -0.216341 0.61964
555.756 620.13 0.554586 -0.21783 0.595831
561.319 622.605 0.560876 -0.220046 0.602496
553.944 627.358 0.553134 -0.22131 0.595765
840.077 550.604 0.838966 -0.212647 0.865496
842.848 560.702 0.841729 -0.216208 0.869054
838.936 561.609 0.837808 -0.215977 0.865198
846.947 559.682 0.845908 -0.216281 0.873119
845.52 571.077 0.84449 -0.220367 0.872769
848.055 547.812 0.847035 -0.212056 0.873176
851.135 558.649 0.850236 -0.216231 0.877301
848.515 582.057 0.847719 -0.225234 0.877131
843.583 581.882 0.842625 -0.224297 0.871966
855.467 557.756 0.85476 -0.216135 0.881662
854.667 570.173 0.853977 -0.221057 0.882124
858.549 582.195 0.858142 -0.226395 0.887503
853.555 582.199 0.852947 -0.225952 0.882367
863.39 581.953 0.863189 -0.226534 0.892419
862.883 594.808 0.862758 -0.232151 0.893446
851.982 593.693 0.851555 -0.230725 0.882259
856.033 545.021 0.855341 -0.211179 0.881025
859.683 556.681 0.859195 -0.215867 0.885898
863.898 555.595 0.863652 -0.215515 0.890136
863.672 568.806 0.863433 -0.220952 0.891255
864.011 542.229 0.863769 -0.210135 0.888962
856.075 606.119 0.856057 -0.236744 0.88819
849.804 604.51 0.849692 -0.235221 0.881649
862.284 607.584 0.862302 -0.237851 0.894505
861.192 619.749 0.861447 -0.2433 0.895146
859.793 631.558 0.860425 -0.248535 0.895601
837.192 571.892 0.836023 -0.219074 0.86425
838.924 581.773 0.837837 -0.223212 0.867061
834.692 581.809 0.83351 -0.222063 0.862584
840.975 592.051 0.8402 -0.227993 0.870585
831.325 591.322 0.830229 -0.224872 0.860144
843.463 602.825 0.8432 -0.233305 0.874881
837.56 601.469 0.837117 -0.231286 0.86848
833.205 610.01 0.833265 -0.233974 0.865491
832.086 600.621 0.831447 -0.22928 0.862481
834.706 619.465 0.835623 -0.238812 0.869079
827.886 617.67 0.828645 -0.235926 0.861576
827.2 600.381 0.826361 -0.227446 0.85709
846.783 614.348 0.847154 -0.23917 0.880268
851.154 627.108 0.852152 -0.245656 0.886854
842.446 622.619 0.843482 -0.242123 0.877545
856.996 641.655 0.858271 -0.252769 0.894719
836.527 628.962 0.838438 -0.243687 0.873133
821.721 608.689 0.821322 -0.22932 0.852736
821.656 616.818 0.822227 -0.233324 0.854691
815.833 616.649 0.816188 -0.230979 0.848242
821.98 624.956 0.823726 -0.237414 0.857257
808.473 623.308 0.809707 -0.231486 0.842146
807.085 628.692 0.809402 -0.233726 0.842472
800.159 628.449 0.802219 -0.230982 0.83481
814.049 629.447 0.816601 -0.23674 0.850225
805.659 633.437 0.809033 -0.235594 0.842638
821.029 630.544 0.823724 -0.239778 0.857913
803.845 637.212 0.808134 -0.23682 0.842119
796.459 636.392 0.800432 -0.233754 0.833866
828.702 632.807 0.831526 -0.243305 0.866391
820.31 636.029 0.824079 -0.242142 0.858917
819.429 640.97 0.824331 -0.244169 0.859732
811.432 638.664 0.816042 -0.240293 0.850685
827.95 644.147 0.833002 -0.248253 0.869208
818.298 645.255 0.824365 -0.245788 0.860226
802.248 640.933 0.807518 -0.238095 0.841888
837.324 636.61 0.840192 -0.247337 0.875841
846.775 641.655 0.849342 -0.251411 0.885771
837.582 643.23 0.84147 -0.250312 0.877911
800.425 643.995 0.806563 -0.238973 0.841221
792.627 642.521 0.798204 -0.235566 0.832239
808.404 645.905 0.81507 -0.242716 0.850441
798.635 646.996 0.80568 -0.23985 0.840623
788.414 646.996 0.795159 -0.236503 0.829585
845.729 10.7925 0.846818 0.0266101 0.847236
834.022 20.9707 0.835116 0.021215 0.835385
834.934 10.2442 0.836584 0.02633 0.836999
822.107 30.4566 0.822879 0.0158086 0.823031
824.21 9.8563 0.82642 0.0257733 0.826822
809.985 39.2474 0.810168 0.0103875 0.810235
811.417 28.795 0.812492 0.0156115 0.812642
801.032 27.2675 0.80243 0.015156 0.802573
812.679 18.7493 0.81463 0.0205493 0.814889
789.481 35.1523 0.790113 0.00973836 0.790173
791.409 25.4899 0.793173 0.014696 0.793309
813.68 9.15119 0.816474 0.0251698 0.816861
797.585 47.6367 0.796936 0.00479289 0.796951
785.191 55.4075 0.783544 -0.000837658 0.783544
787.305 45.1224 0.786799 0.00454435 0.786812
803.134 8.72086 0.806495 0.0242171 0.806859
793.118 16.105 0.796006 0.0194287 0.796243
793.361 7.76903 0.797319 0.0233929 0.797662
538.049 55.4461 0.530055 -0.029221 0.530859
536.148 66.7002 0.528773 -0.032562 0.529775
536.504 73.0794 0.529522 -0.034772 0.530662
532.97 77.571 0.52625 -0.0353984 0.527439
540.332 68.972 0.533114 -0.0341802 0.534208
537.132 79.0889 0.530588 -0.0370501 0.53188
529.168 88.4296 0.523087 -0.0380751 0.524471
537.979 84.7653 0.531911 -0.0393664 0.533365
533.6 89.2766 0.527738 -0.039744 0.529233
529.751 99.4453 0.52457 -0.0423774 0.526279
529.199 93.9885 0.523541 -0.0401446 0.525077
530.762 104.871 0.526096 -0.0447186 0.527993
525.737 109.521 0.521266 -0.0451339 0.523216
524.822 98.9962 0.519352 -0.0406987 0.520944
542.353 80.3339 0.536091 -0.0389141 0.537501
539.054 90.2173 0.53348 -0.0417226 0.535109
540.33 95.5603 0.535251 -0.0441148 0.537066
535.58 100.256 0.530702 -0.0444037 0.532556
545.259 90.5646 0.540013 -0.0437626 0.541784
541.678 100.99 0.53706 -0.0465327 0.539072
532.028 110.322 0.527873 -0.0470695 0.529967
519.104 109.15 0.514164 -0.0431685 0.515973
519.942 114.18 0.51558 -0.0455495 0.517588
513.24 118.881 0.508842 -0.0460111 0.510918
521.429 119.376 0.517699 -0.0480707 0.519926
507.674 128.181 0.503866 -0.0493337 0.506275
541.854 52.2718 0.533661 -0.0284779 0.53442
546.038 49.3165 0.537741 -0.0276876 0.538453
543.273 59.0162 0.535441 -0.031069 0.536342
550.325 46.5105 0.54202 -0.0268537 0.542685
544.442 65.197 0.537045 -0.0335781 0.538093
554.702 43.8672 0.546482 -0.0260301 0.547102
551.815 52.662 0.543858 -0.0295955 0.544663
553.115 58.3884 0.545594 -0.0322411 0.546545
548.729 61.6661 0.541229 -0.0329245 0.542229
558.187 54.3978 0.550701 -0.0312112 0.551585
555.215 62.4808 0.548156 -0.0344186 0.549236
545.588 70.9263 0.538679 -0.0360427 0.539884
559.142 41.2357 0.551081 -0.0251824 0.551656
563.663 38.5929 0.555823 -0.0243228 0.556355
560.962 46.5218 0.553206 -0.0278708 0.553908
567.759 36.6198 0.56016 -0.0237577 0.560663
563.145 50.9435 0.555792 -0.030287 0.556617
546.763 76.3392 0.540378 -0.0385001 0.541748
551.907 71.2345 0.5454 -0.0376139 0.546695
548.672 80.4431 0.542778 -0.0407136 0.544303
557.496 65.8564 0.550931 -0.0364318 0.552134
550.461 84.3287 0.545048 -0.0428933 0.546733
319.321 8.98181 0.316953 -0.00797435 0.317053
310.455 7.36142 0.307458 -0.00399925 0.307484
304 13.4321 0.302031 -0.00541288 0.302079
301.094 5.81133 0.297815 -0.00108023 0.297817
307.201 20.9819 0.306406 -0.00985249 0.306564
298.64 18.8364 0.297152 -0.00716472 0.297238
289.404 5.79637 0.286391 0.000486578 0.286391
292.691 24.5192 0.291355 -0.00931737 0.291504
288.422 17.6933 0.28635 -0.00537147 0.286401
277.2 17.4646 0.274618 -0.00468406 0.274658
283.261 11.5972 0.280683 -0.00191091 0.28069
271.408 23.1629 0.268499 -0.00766514 0.268608
266.084 17.1645 0.263013 -0.00476896 0.263056
277.801 5.76645 0.275097 0.00114483 0.2751
297.261 31.0109 0.296751 -0.0131923 0.297044
287.092 29.8822 0.285632 -0.0116606 0.28587
281.683 35.0186 0.279911 -0.0141293 0.280267
276.643 29.1304 0.274208 -0.0108256 0.274422
286.563 40.6839 0.285548 -0.0174074 0.286079
276.451 39.9564 0.274266 -0.0166453 0.274771
266.122 28.5902 0.262755 -0.0106746 0.262972
266.026 5.76645 0.263668 0.000902124 0.263669
260.851 11.2859 0.25803 -0.00227189 0.25804
255.369 5.46332 0.253329 -0.000277892 0.253329
255.904 16.7415 0.252404 -0.00574051 0.252469
243.595 5.46332 0.241624 -0.00392132 0.241656
319.401 75.1826 0.321603 -0.033532 0.323346
313.499 68.779 0.315532 -0.0315952 0.31711
317.752 64.3572 0.319825 -0.0294733 0.32118
308.115 62.8196 0.309825 -0.0292374 0.311202
316.739 52.8087 0.318488 -0.0251225 0.319477
302.763 57.0739 0.303984 -0.0265504 0.305141
307.871 52.6219 0.309311 -0.0246487 0.310292
307.419 41.6755 0.30836 -0.0196498 0.308986
312.264 47.1482 0.313704 -0.0225666 0.314515
302.388 36.3135 0.302659 -0.0164851 0.303107
307.293 31.1142 0.307521 -0.0147273 0.307873
316.531 41.2476 0.317787 -0.0207278 0.318462
297.442 51.5199 0.29802 -0.0236328 0.298956
292.146 46.1088 0.291971 -0.0205782 0.292696
297.302 41.2788 0.297422 -0.0184389 0.297993
317.04 29.9106 0.31757 -0.0163543 0.317991
312.137 25.5683 0.312102 -0.0131947 0.31238
317.414 19.3518 0.316846 -0.0119719 0.317072
244.742 9.38367 0.241986 -0.00522071 0.242042
250.353 15.1605 0.246857 -0.00610509 0.246933
245.288 13.4636 0.241942 -0.00678712 0.242037
255.415 21.0716 0.251605 -0.00787617 0.251728
246.006 17.5047 0.242244 -0.00825546 0.242385
260.309 27.0207 0.256533 -0.0102089 0.256736
255.591 25.2319 0.251597 -0.00980998 0.251789
255.901 29.3583 0.251805 -0.0117093 0.252077
251.093 23.3917 0.247006 -0.0096227 0.247193
260.512 35.8017 0.256679 -0.01453 0.25709
256.147 33.8656 0.252005 -0.0138025 0.252383
246.555 21.5743 0.242496 -0.00977341 0.242693
265.515 32.9276 0.262097 -0.0129225 0.262415
270.82 38.8387 0.267996 -0.0159567 0.268471
265.392 37.3771 0.261999 -0.0152091 0.26244
247.068 25.6687 0.242804 -0.0113053 0.243067
251.744 31.8601 0.247404 -0.0132365 0.247758
247.276 29.9355 0.242875 -0.0129572 0.24322
244.504 51.2462 0.239882 -0.021252 0.240822
245.655 60.0339 0.241283 -0.025159 0.242591
241.769 59.6864 0.237178 -0.0243605 0.238426
246.952 68.5714 0.24309 -0.0293584 0.244857
238.387 68.013 0.233893 -0.0273166 0.235483
248.239 76.83 0.245071 -0.0336535 0.247371
243.078 76.3374 0.239474 -0.0324089 0.241657
238.568 83.9306 0.235319 -0.0351671 0.237933
238.425 76.027 0.23444 -0.0311649 0.236502
238.795 91.7784 0.236465 -0.0392525 0.239701
233.492 91.2931 0.230716 -0.0376115 0.233762
234.336 76.0542 0.230022 -0.0300453 0.231976
249.601 85.1333 0.247278 -0.0381073 0.250197
250.944 93.6204 0.249599 -0.0427128 0.253227
244.55 92.5407 0.242693 -0.0409527 0.246124
229.388 83.8348 0.225349 -0.0324789 0.227678
228.604 91.1456 0.22541 -0.0361023 0.228282
224.097 91.3674 0.220513 -0.0347907 0.223241
368.859 173.117 0.363013 -0.0622839 0.368317
365.899 164.77 0.360462 -0.0598429 0.365396
373.203 167.546 0.367436 -0.0598829 0.372283
362.381 156.465 0.35757 -0.057545 0.362171
377.22 162.948 0.371749 -0.0576876 0.376198
357.692 148.638 0.353611 -0.0557134 0.357973
364.318 152.733 0.359891 -0.055587 0.364158
366.745 149.209 0.362817 -0.0535502 0.366748
372.247 156.075 0.367481 -0.0554383 0.371639
360.661 142.438 0.357578 -0.0520727 0.36135
368.832 146.193 0.365433 -0.0517737 0.369082
380.839 158.883 0.375794 -0.0556603 0.379894
352.591 140.893 0.349297 -0.0539729 0.353442
346.374 133.778 0.343747 -0.0528187 0.347781
353.064 138.226 0.350229 -0.0525296 0.354147
339.542 127.117 0.337493 -0.0519679 0.341471
354.309 135.37 0.352061 -0.0507183 0.355695
384.353 155.49 0.379785 -0.0538958 0.38359
377.884 149.685 0.374118 -0.0518583 0.377695
387.647 152.552 0.383583 -0.0523451 0.387138
370.36 143.532 0.367485 -0.0502511 0.370905
390.56 150.178 0.386967 -0.0510835 0.390324
386.742 222.281 0.383873 -0.0829383 0.392731
386.334 217.324 0.382885 -0.0806237 0.391282
393.586 214.263 0.390426 -0.081178 0.398776
385.369 212.165 0.381283 -0.0781192 0.389203
400.972 206.625 0.397621 -0.0791542 0.405423
383.748 206.812 0.379023 -0.075485 0.386467
391.849 204.62 0.38737 -0.0761256 0.394779
398.886 197.5 0.394174 -0.0739957 0.401059
400.115 202.197 0.396064 -0.076628 0.403408
396.343 192.815 0.391022 -0.0712871 0.397467
405.266 191.241 0.400422 -0.0718323 0.406814
408.914 199.752 0.405488 -0.0771174 0.412756
381.583 201.214 0.376288 -0.072805 0.383267
378.803 195.271 0.373067 -0.0701125 0.379598
387.53 194.095 0.381893 -0.0706715 0.388377
417.667 193.625 0.414271 -0.075194 0.42104
415.284 190.074 0.411165 -0.0727645 0.417554
425.385 188.557 0.421964 -0.0734091 0.428301
237.543 275.228 0.233781 -0.100177 0.25434
241.111 276.933 0.237415 -0.099784 0.257532
244.699 283.77 0.240217 -0.102324 0.261102
244.884 278.394 0.241301 -0.0992091 0.2609
250.885 293.288 0.245871 -0.105151 0.267412
248.879 279.524 0.245451 -0.0984398 0.264455
251.758 286.376 0.247573 -0.101191 0.267455
257.902 294.74 0.2533 -0.103589 0.273663
254.144 294.307 0.249306 -0.104539 0.270337
262.256 294.553 0.257955 -0.102326 0.27751
263.818 302.875 0.258989 -0.106008 0.279844
256.558 302.743 0.251297 -0.107915 0.273489
253.201 280.141 0.249984 -0.0973937 0.268286
258.003 279.971 0.255079 -0.095952 0.272529
260.368 286.933 0.256701 -0.0989464 0.275111
261.032 312.848 0.255587 -0.111203 0.278731
264.894 312.112 0.259636 -0.110016 0.281983
265.346 322.48 0.259776 -0.114282 0.283803
242.092 416.794 0.238857 -0.142768 0.278272
234.085 424.896 0.231601 -0.144015 0.272726
249.552 408.461 0.245626 -0.14148 0.283459
250.652 413.439 0.247434 -0.144198 0.286386
255.564 398.932 0.250885 -0.139277 0.286951
259.154 410.41 0.255904 -0.145629 0.29444
251.994 418.15 0.249519 -0.146873 0.289537
260.851 389.189 0.255579 -0.136851 0.289911
263.065 395.941 0.258333 -0.140364 0.294003
271.295 393.521 0.266539 -0.141506 0.301773
265.961 402.563 0.261969 -0.144107 0.298989
276.633 385.32 0.2714 -0.139104 0.304972
279.833 392.3 0.27518 -0.142812 0.310031
267.627 407.696 0.264317 -0.146902 0.302397
264.836 378.363 0.259105 -0.133637 0.291538
269.006 368.71 0.263047 -0.130854 0.293797
272.389 376.917 0.266668 -0.134727 0.29877
276.835 405.73 0.273542 -0.148312 0.311162
269.778 412.613 0.267248 -0.149777 0.306357
283.329 398.757 0.279372 -0.14642 0.315416
286.65 404.501 0.283448 -0.149702 0.320552
